21.11.2018,13:43:46,6.23
21.11.2018,13:44:46,6.28
21.11.2018,13:45:46,6.25
21.11.2018,13:46:46,6.25
21.11.2018,13:47:46,6.39
21.11.2018,13:48:46,6.48
21.11.2018,13:49:46,6.44
21.11.2018,13:50:46,6.47
21.11.2018,13:51:46,6.54
21.11.2018,13:52:46,6.43
21.11.2018,13:53:46,6.41
21.11.2018,13:54:46,6.53
21.11.2018,13:55:46,6.58
21.11.2018,13:56:46,6.5
21.11.2018,13:57:46,6.55
21.11.2018,13:58:46,6.6
21.11.2018,13:59:46,6.52
21.11.2018,14:00:46,6.47
21.11.2018,14:01:46,6.5
21.11.2018,14:02:46,6.48
21.11.2018,14:03:46,6.52
21.11.2018,14:04:46,6.49
21.11.2018,14:05:46,6.4
21.11.2018,14:06:46,6.44
21.11.2018,14:07:46,6.47
21.11.2018,14:08:46,6.47
21.11.2018,14:09:46,6.52
21.11.2018,14:10:46,6.59
21.11.2018,14:11:46,6.65
21.11.2018,14:12:46,6.75
21.11.2018,14:13:46,6.76
21.11.2018,14:14:46,6.68
21.11.2018,14:15:46,6.67
21.11.2018,14:16:46,6.7
21.11.2018,14:17:46,6.76
21.11.2018,14:18:46,6.87
21.11.2018,14:19:46,6.94
21.11.2018,14:20:46,6.87
21.11.2018,14:21:46,6.69
21.11.2018,14:22:46,6.6
21.11.2018,14:23:46,6.43
21.11.2018,14:24:46,6.33
21.11.2018,14:25:46,6.44
21.11.2018,14:26:46,6.57
21.11.2018,14:27:46,6.57
21.11.2018,14:28:46,6.39
21.11.2018,14:29:46,6.25
21.11.2018,14:30:46,6.14
21.11.2018,14:31:46,6.06
21.11.2018,14:32:46,6.08
21.11.2018,14:33:46,6.09
21.11.2018,14:34:46,6.13
21.11.2018,14:35:46,6.21
21.11.2018,14:36:46,6.21
21.11.2018,14:37:46,6.15
21.11.2018,14:38:46,6.15
21.11.2018,14:39:46,6.16
21.11.2018,14:40:46,6.17
21.11.2018,14:41:46,6.13
21.11.2018,14:42:46,6.14
21.11.2018,14:43:46,6.14
21.11.2018,14:44:46,6.12
21.11.2018,14:45:46,6.05
21.11.2018,14:46:46,6.01
21.11.2018,14:47:46,6.
21.11.2018,14:48:46,5.97
21.11.2018,14:49:46,5.94
21.11.2018,14:50:46,6.01
21.11.2018,14:51:46,6.01
21.11.2018,14:52:46,5.97
21.11.2018,14:53:46,5.9
21.11.2018,14:54:46,5.93
21.11.2018,14:55:46,5.96
21.11.2018,14:56:46,5.91
21.11.2018,14:57:46,5.86
